chr,site1,pos1,site2,pos2,dist,corr,dist_corr,dist_1/corr
chr6,cg00359087,32135321,cg16006963,32135384,63,0.8610560692699285,54.246532364005496,73.16596705881928
chr6,cg00359087,32135321,cg06024540,32135396,75,0.7099028500312193,53.24271375234145,105.64825876766339
chr6,cg26687830,32135326,cg10262770,32135370,44,0.8884480846119938,39.091715722927724,49.52455946732761
chr6,cg26687830,32135326,cg07754347,32135379,53,0.8683846023094972,46.02438392240335,61.03286476872663
chr6,cg26687830,32135326,cg16006963,32135384,58,0.8990717966168524,52.14616420377744,64.51097700789876
chr6,cg26687830,32135326,cg06024540,32135396,70,0.7525575664777804,52.67902965344463,93.01614005108377
chr6,cg10262770,32135370,cg07754347,32135379,9,0.919113539957483,8.272021859617347,9.792043756004649
chr6,cg10262770,32135370,cg16006963,32135384,14,0.852613416207171,11.936587826900395,16.42010286711021
chr6,cg10262770,32135370,cg06024540,32135396,26,0.7451239887977419,19.37322370874129,34.89352160296304
chr6,cg07754347,32135379,cg16006963,32135384,5,0.806814417391746,4.03407208695873,6.197212013344907
chr6,cg07754347,32135379,cg06024540,32135396,17,0.747969887019218,12.715488079326706,22.72818771855612
chr6,cg16006963,32135384,cg06024540,32135396,12,0.8426441621486406,10.111729945783686,14.240886650661002
chr6,cg23228481,32137188,cg05766136,32137210,22,0.3020930217085782,6.646046477588721,72.82525056544624
chr6,cg08590186,32137968,cg06686436,32138008,40,0.5447617455183532,21.790469820734128,73.42659489046737
chr6,cg04528352,32140758,cg24671153,32140799,41,0.9200997978862464,37.7240917133361,44.560383660761225
chr6,cg02880898,32141584,cg09597192,32141591,7,0.8949429088440967,6.264600361908677,7.82172799049401
chr6,cg04249613,32141726,cg05921820,32141778,52,0.4596102365942252,23.899732302899707,113.13934255539459
chr6,cg05921820,32141778,cg01589595,32141831,53,0.3756841978223061,19.911262484582224,141.07593640408675
chr6,cg09314258,32142048,cg14739153,32142122,74,0.0590043011353974,4.366318284019408,1254.1458601499562
chr6,cg20008357,32145745,cg02260340,32145753,8,0.6679654643436658,5.343723714749326,11.976667098890653
chr6,cg11105830,32150585,cg26505596,32150656,71,0.0712870480036075,5.061380408256132,995.9733498349802
chr6,cg20905680,32151723,cg15226029,32151731,8,0.7156416987697476,5.725133590157981,11.178778449820237
chr6,cg18057469,32154416,cg14635654,32154447,31,0.3391245317820068,10.51286048524221,91.41184755081994
chr6,cg18057469,32154416,cg18809947,32154454,38,0.2268458270204651,8.620141426777673,167.51465300956053
chr6,cg14635654,32154447,cg18809947,32154454,7,0.6324264836825834,4.426985385778083,11.068480180082592
chr6,cg00869530,32155124,cg04363228,32155141,17,0.7285897101346348,12.386025072288792,23.332747860052265
chr6,cg09028157,32158153,cg26289450,32158233,80,0.6167107521888614,49.33686017510891,129.72045600966078
chr6,cg26289450,32158233,cg08183114,32158284,51,0.6822912185775103,34.79685214745302,74.74814069324893
chr6,cg17851795,32158927,cg03280235,32158953,26,0.6099047295792576,15.857522969060696,42.62960875534788
chr6,cg03280235,32158953,cg16609995,32159036,83,0.831587807926687,69.02178805791502,99.80906310655928
chr6,cg19154695,32162695,cg24685167,32162755,60,0.6897363284455647,41.38417970673388,86.98976337120007
chr6,cg13721764,32163533,cg22023797,32163552,19,0.1062818948202261,2.019356001584296,178.76986510391217
chr6,cg13721764,32163533,cg02449678,32163576,43,-0.0972889185386071,-4.183423497160105,-441.98250577671223
chr6,cg13721764,32163533,cg19558236,32163587,54,0.3246069000552754,17.528772602984873,166.35505896764565
chr6,cg22023797,32163552,cg02449678,32163576,24,-0.0793518077882268,-1.904443386917443,-302.45057635045856
chr6,cg22023797,32163552,cg19558236,32163587,35,0.0597564535401391,2.0914758739048684,585.7107965165653
chr6,cg02449678,32163576,cg19558236,32163587,11,-0.1464296399525622,-1.6107260394781842,-75.12140304082968
chr6,cg03547446,32163810,cg19365884,32163814,4,0.3780676984349833,1.5122707937399331,10.580115721491305
chr6,cg01644684,32163919,cg06016354,32163966,47,0.8654308191473511,40.6752484999255,54.308211540589504
chr6,cg01644684,32163919,cg11753286,32164000,81,0.9215021663513776,74.6416754744616,87.89995613435588
chr6,cg06016354,32163966,cg11753286,32164000,34,0.8736341350532607,29.703560591810863,38.91789324134777
chr6,cg19527801,32164124,cg04784163,32164210,86,-0.079585726913743,-6.844372514581897,-1080.5957718173381
chr6,cg04784163,32164210,cg10430123,32164243,33,-0.1069995517868362,-3.530985208965595,-308.4125068649108
chr6,cg04784163,32164210,cg01912006,32164264,54,-0.1354100586845737,-7.31214316896698,-398.788690622965
chr6,cg10430123,32164243,cg01912006,32164264,21,0.8932862929601676,18.75901215216352,23.508700587367468
chr6,cg26301953,32164503,cg19732154,32164558,55,0.4343926495617728,23.891595725897506,126.61356046306378
chr6,cg26301953,32164503,cg18689504,32164585,82,0.8580165693838533,70.35735868947597,95.5692499725089
chr6,cg26301953,32164503,cg16513215,32164588,85,0.7790222102632223,66.21688787237389,109.11113814236377
chr6,cg19732154,32164558,cg18689504,32164585,27,0.4240774952612203,11.450092372052948,63.66760863688069
chr6,cg19732154,32164558,cg16513215,32164588,30,0.2358275132708249,7.074825398124747,127.21161998408526
chr6,cg18689504,32164585,cg16513215,32164588,3,0.8847813564497867,2.65434406934936,3.390668189526049
chr6,cg08801479,32165200,cg06891815,32165237,37,0.8701357829016445,32.19502396736085,42.522099110343426
chr6,cg06891815,32165237,cg13185046,32165321,84,0.3095264524753923,26.00022200793295,271.3822981144983
chr6,cg11748170,32165877,cg24964350,32165889,12,0.4608648262603817,5.53037791512458,26.03800358854069
chr6,cg11748170,32165877,cg06849931,32165893,16,0.5148313349542294,8.23730135926767,31.07813940933192
chr6,cg11748170,32165877,cg11671335,32165917,40,0.3825364414942919,15.301457659771675,104.56520127533227
chr6,cg24964350,32165889,cg06849931,32165893,4,0.8644576158790551,3.4578304635162205,4.627178853566412
chr6,cg24964350,32165889,cg11671335,32165917,28,0.7804397699481913,21.852313558549355,35.877208053939576
chr6,cg06849931,32165893,cg11671335,32165917,24,0.8032644257911684,19.27834621898804,29.878081525098544
chr6,cg02902313,32166206,cg21141192,32166274,68,0.1132882984524371,7.703604294765722,600.2385147354745
chr6,cg21141192,32166274,cg11251925,32166310,36,0.1158758497252218,4.171530590107984,310.67733341647426
chr6,cg13336485,32172007,cg27597473,32172013,6,0.7861910143796249,4.717146086277749,7.63173311607299
chr6,cg13336485,32172007,cg16642360,32172027,20,0.6837734874655704,13.675469749311409,29.249452291767962
chr6,cg27597473,32172013,cg16642360,32172027,14,0.7427991684630659,10.399188358482924,18.847624761034073
chr6,cg16642360,32172027,cg22022067,32172124,97,0.5888353636587085,57.117030274894724,164.73195393240957
chr6,cg23846143,32178144,cg07155553,32178155,11,0.4062865957337564,4.4691525530713205,27.074484158488968
chr6,cg07637554,32179971,cg20241876,32180045,74,0.813088218295623,60.1685281538761,91.01103463916512
chr6,cg03145486,32180187,cg00780364,32180238,51,0.9046604638500664,46.13768365635339,56.37474172680599
chr6,cg09249446,32182690,cg26793289,32182704,14,0.5396674016449106,7.555343623028747,25.941904138230118
chr6,cg01251971,32185105,cg06535498,32185171,66,0.5569462906737817,36.75845518446959,118.50334781861034
chr6,cg19155735,32187229,cg21265210,32187267,38,0.5930267080895562,22.535014907403134,64.07805834313523
chr6,cg17982494,32190325,cg15183440,32190344,19,0.9193794443894568,17.46820944339968,20.666113557300115
chr6,cg01978236,32191479,cg09018483,32191496,17,0.2384360870839461,4.053413480427084,71.29793232185872
chr6,cg11539695,32287314,cg27507055,32287334,20,0.7638407589039371,15.276815178078742,26.183467911163483
chr6,cg09781747,32297633,cg25977965,32297670,37,0.3907852161268908,14.459052996694961,94.68116620866698
chr6,cg20549346,32297806,cg18579748,32297861,55,0.3523567941422401,19.379623677823204,156.09178229098512
chr6,cg08475898,32320708,cg20742425,32320715,7,0.3164747456160193,2.2153232193121353,22.11866854138542
chr6,cg08976526,32337930,cg13318964,32337970,40,0.4410284805067631,17.641139220270524,90.69709047823412
chr6,cg12344564,32363121,cg24478695,32363167,46,0.338556989740324,15.573621528054904,135.870773293685
chr6,cg24478695,32363167,cg20891116,32363228,61,0.4064016974813793,24.790503546364135,150.09779825733855
chr6,cg10014338,32372373,cg07340708,32372377,4,0.4389506512081574,1.7558026048326296,9.112641680768657
chr6,cg02748047,32373022,cg26657086,32373089,67,0.6239836775102632,41.80690639318763,107.37460355907787
chr6,cg16615014,32381420,cg24283019,32381449,29,0.6316831728822087,18.31881201358405,45.90909057729118
chr6,cg16615014,32381420,cg09666540,32381456,36,0.7762844314354218,27.946239531675186,46.37475459018631
chr6,cg24283019,32381449,cg09666540,32381456,7,0.8423351144073943,5.89634580085176,8.310231735886603
chr6,cg24283019,32381449,cg21118545,32381531,82,0.7192008897935496,58.974472963071065,114.01543179894915
chr6,cg09666540,32381456,cg21118545,32381531,75,0.909274252663201,68.19556894974008,82.48336492574184
chr6,cg26684131,32410365,cg04504627,32410459,94,0.5557854728134481,52.24383444446413,169.13000536728947
chr6,cg11986643,32634316,cg23336481,32634344,28,0.7454233678021046,20.871854298458928,37.56254661368954
chr6,cg11986643,32634316,cg05724777,32634362,46,0.6828160788025588,31.409539624917706,67.36806795860652
chr6,cg23336481,32634344,cg05724777,32634362,18,0.8435567619742838,15.184021715537108,21.33822027325381
chr6,cg01244342,32709470,cg22282941,32709511,41,0.8418444052251027,34.51562061422921,48.70258654155564
chr6,cg02964065,32729545,cg18026055,32729596,51,0.8920067339628656,45.492343432106146,57.17445626607023
chr6,cg18026055,32729596,cg18609891,32729647,51,0.3804877567496147,19.40487559423035,134.03847849317597
chr6,cg18609891,32729647,cg17475271,32729741,94,0.7095890668318295,66.70137228219198,132.47103766647763
chr6,cg17475271,32729741,cg25327122,32729782,41,0.2003885974493245,8.215932495422305,204.60246002953502
chr6,cg25327122,32729782,cg19939773,32729876,94,0.3395635289914789,31.918971725199018,276.8259603120065
chr6,cg25585873,32764881,cg09625158,32764901,20,0.8601831949112655,17.203663898225308,23.250861116931205
chr6,cg25585873,32764881,cg15185936,32764951,70,-0.1054096677098957,-7.378676739692699,-664.0757107085398
chr6,cg09625158,32764901,cg15185936,32764951,50,-0.1224012330965968,-6.12006165482984,-408.4926167413765
chr6,cg15185936,32764951,cg22050330,32765022,71,-0.0047551085828707,-0.33761270938381965,-14931.30992965395
chr6,cg22050330,32765022,cg23314071,32765117,95,0.0337344201684652,3.204769916004194,2816.114802791412
chr6,cg20067471,32765281,cg07056079,32765314,33,0.841113014740301,27.756729486429933,39.23372890644067
chr6,cg20067471,32765281,cg01423251,32765322,41,0.8181729134032915,33.54508944953495,50.11165650724787
chr6,cg20067471,32765281,cg23090653,32765352,71,0.2983737224350679,21.18453429288982,237.9566116632507
chr6,cg07056079,32765314,cg01423251,32765322,8,0.8617006217589798,6.893604974071838,9.283966841836193
chr6,cg07056079,32765314,cg23090653,32765352,38,0.4931127678722755,18.73828517914647,77.0614806101363
chr6,cg07056079,32765314,cg03639929,32765402,88,0.4788992371790694,42.143132871758105,183.75472994770118
chr6,cg01423251,32765322,cg23090653,32765352,30,0.5361061743947323,16.08318523184197,55.95906451528975
chr6,cg01423251,32765322,cg03639929,32765402,80,0.4259594830276311,34.076758642210486,187.81129001138018
chr6,cg23090653,32765352,cg03639929,32765402,50,0.7982056059541267,39.910280297706336,62.64050218017828
chr6,cg00340328,32797176,cg07023208,32797253,77,0.3980006599813063,30.646050818560585,193.46701586780438
chr6,cg02151752,32798417,cg02670545,32798510,93,0.3147516471118892,29.271903181405694,295.47105107583434
chr6,cg09351471,32798887,cg11709793,32798950,63,0.6543220453087735,41.22228885445273,96.28286323483172
chr6,cg13600652,32800429,cg00720839,32800486,57,0.3369453353199513,19.205884113237225,169.16690639410345
chr6,cg00720839,32800486,cg07015256,32800541,55,0.5996745382089299,32.98209960149114,91.71641698223596
chr6,cg25139471,32802924,cg12671948,32803004,80,0.3099518994143331,24.796151953146648,258.10456445391463
chr6,cg27618777,32804628,cg04255770,32804677,49,0.4282887409621159,20.98614830714368,114.40879788230127
chr6,cg22940798,32805554,cg08998192,32805570,16,0.9392851114334996,15.028561782935993,17.034231465227247
chr6,cg13563634,32805684,cg23560159,32805748,64,0.0914798606030235,5.854711078593504,699.6075374199328
chr6,cg00857968,32806547,cg18607757,32806623,76,0.6211067426495812,47.204112441368174,122.36222018101327
chr6,cg18607757,32806623,cg25728415,32806699,76,-0.1272417702771421,-9.670374541062799,-597.2881376490308
chr6,cg24364491,32806906,cg14867383,32806911,5,0.355395454246506,1.7769772712325298,14.068834984400077
chr6,cg24364491,32806906,cg08557029,32806921,15,0.4310626809401695,6.465940214102542,34.797723540539955
chr6,cg14867383,32806911,cg08557029,32806921,10,0.4241926210350599,4.241926210350599,23.574196023493514
chr6,cg23059310,32807327,cg16951654,32807341,14,0.4721250427501728,6.609750598502419,29.65316120163566
chr6,cg23059310,32807327,cg22798247,32807372,45,0.3461968691981724,15.578859113917757,129.9838444646384
chr6,cg16951654,32807341,cg22798247,32807372,31,0.1685606215262013,5.22537926731224,183.91009548562513
chr6,cg12048225,32808669,cg18505752,32808752,83,0.5274736506876477,43.78031300707476,157.35383159290706
chr6,cg21621645,32809263,cg11954557,32809266,3,0.5835883889454714,1.7507651668364141,5.1406094720645825
chr6,cg11954557,32809266,cg12718404,32809364,98,0.5980088804804832,58.60487028708735,163.87716503684658
chr6,cg12718404,32809364,cg08992729,32809425,61,0.5245689612502484,31.998706636265155,116.28595000095635
chr6,cg12718404,32809364,cg26988373,32809450,86,0.4564227515028208,39.25235662924259,188.42180788936525
chr6,cg08992729,32809425,cg26988373,32809450,25,0.4380325126304897,10.950812815762243,57.07338902737844
chr6,cg08992729,32809425,cg16009764,32809494,69,0.3665976213461251,25.295235872882632,188.21726051204593
chr6,cg26988373,32809450,cg16009764,32809494,44,0.420598799845312,18.50634719319373,104.61275689845606
chr6,cg03078854,32810001,cg24031377,32810026,25,0.62657869167693,15.66446729192325,39.89921829785147
chr6,cg24898914,32810706,cg00533183,32810742,36,0.7371737125134925,26.53825365048573,48.83516515700645
chr6,cg08099136,32811251,cg01309328,32811253,2,0.8658266502363324,1.7316533004726649,2.309931207885653
chr6,cg00777968,32811647,cg27232057,32811690,43,-0.0102303983743145,-0.43990713009552346,-4203.15987967392
chr6,cg00777968,32811647,cg24625115,32811697,50,-0.0165721994412452,-0.82860997206226,-3017.101029786008
chr6,cg00777968,32811647,cg05115162,32811701,54,0.0815235411558485,4.402271222415819,662.3853580742798
chr6,cg27232057,32811690,cg24625115,32811697,7,0.94090052023717,6.58630364166019,7.439681294081473
chr6,cg27232057,32811690,cg05115162,32811701,11,-0.1078858551278129,-1.1867444064059418,-101.95961265699054
chr6,cg27232057,32811690,cg09006592,32811768,78,-0.1607332777541617,-12.537195664824614,-485.2759869633183
chr6,cg27232057,32811690,cg05545172,32811777,87,-0.471439467183504,-41.015233644964844,-184.54118939120545
chr6,cg24625115,32811697,cg05115162,32811701,4,-0.1077678041957641,-0.4310712167830564,-37.116836794167725
chr6,cg24625115,32811697,cg09006592,32811768,71,-0.1542069158378254,-10.948691024485603,-460.420335976815
chr6,cg24625115,32811697,cg05545172,32811777,80,-0.4356928118468616,-34.85542494774893,-183.61560674110595
chr6,cg05115162,32811701,cg09006592,32811768,67,0.4074295445452627,27.2977794845326,164.44561003738585
chr6,cg05115162,32811701,cg05545172,32811777,76,0.3836080807922166,29.15421414020846,198.11887133098693
chr6,cg09006592,32811768,cg05545172,32811777,9,0.3763641013305507,3.3872769119749564,23.913013935661034
chr6,cg10087598,32812619,cg20630683,32812637,18,-0.521572280019841,-9.388301040357138,-34.511036513127706
chr6,cg10087598,32812619,cg10192196,32812708,89,-0.0237221302636197,-2.1112695934621533,-3751.7709839276345
chr6,cg20630683,32812637,cg10192196,32812708,71,0.092888894588427,6.595111515778317,764.3540200859045
chr6,cg11313335,32814921,cg05412855,32814929,8,0.5461385721002795,4.369108576802236,14.648296986668571
chr6,cg26033526,32819858,cg01673307,32819911,53,0.8359657804142538,44.306186361955454,63.3997242970118
chr6,cg26033526,32819858,cg24111025,32819921,63,0.9003595379995162,56.72265089396952,69.97204710018173
chr6,cg01673307,32819911,cg24111025,32819921,10,0.8655469708431982,8.655469708431982,11.553388015740156
chr6,cg01673307,32819911,cg25042789,32819964,53,0.7398760202210095,39.213429071713506,71.63362313616852
chr6,cg24111025,32819921,cg25042789,32819964,43,0.8363740554232862,35.96408438320131,51.41240300458368
chr6,cg25042789,32819964,cg02181920,32820029,65,0.8081387525384013,52.52901891499609,80.43173254076974
chr6,cg02181920,32820029,cg06473288,32820102,73,0.8041822947365832,58.70530751577057,90.77543795453961
chr6,cg26234900,32820214,cg10666909,32820249,35,0.8412933888544187,29.445268609904655,41.60260910603276
chr6,cg08466770,32820993,cg19776032,32821090,97,0.8333503410855727,80.83498308530055,116.39762440565143
chr6,cg19776032,32821090,cg01897517,32821111,21,0.9482211914744526,19.912645020963506,22.14673136269576
chr6,cg19776032,32821090,cg01547742,32821155,65,0.833983110477304,54.20890218102476,77.93922824504119
chr6,cg19776032,32821090,cg09374375,32821161,71,0.9303745874966368,66.05659571226121,76.31334835900884
chr6,cg01897517,32821111,cg01547742,32821155,44,0.8566483549291587,37.692527616882984,51.36296561689962
chr6,cg01897517,32821111,cg09374375,32821161,50,0.9518542832368708,47.59271416184354,52.52904870057448
chr6,cg01547742,32821155,cg09374375,32821161,6,0.9020133717749222,5.412080230649534,6.651786090702399
chr6,cg20194454,32821578,cg23806084,32821605,27,0.4246882132364672,11.466581757384615,63.57605216833825
chr6,cg20194454,32821578,cg06852255,32821611,33,-0.3423704962369717,-11.298226375820066,-96.38681008645983
chr6,cg23806084,32821605,cg06852255,32821611,6,-0.1730201011889113,-1.0381206071334679,-34.67805161811184
chr6,cg12862002,32822017,cg01692674,32822043,26,0.3509735236116313,9.125311613902413,74.07966199971888
chr6,cg20729846,32822182,cg20813491,32822259,77,-0.2053609875754354,-15.812796043308525,-374.94950189463583
chr6,cg23636571,32828996,cg06812795,32829025,29,0.97949898149936,28.40547046348144,29.606973103339513
chr6,cg23636571,32828996,cg21712377,32829062,66,0.9638003135708746,63.610820695677724,68.47891525939681
chr6,cg06812795,32829025,cg21712377,32829062,37,0.951634970231179,35.21049389855362,38.88045433115142
chr6,cg21712377,32829062,cg04832245,32829144,82,0.9524740166554572,78.1028693657475,86.09158734632678
chr6,cg04832245,32829144,cg01948226,32829208,64,0.9726169281043676,62.24748339867953,65.80185698056493
chr6,cg13653173,32844669,cg24540269,32844675,6,0.3415430065886167,2.0492580395317,17.56733378888038
chr6,cg23942884,32847513,cg02269978,32847585,72,0.7905677919733196,56.920881022079016,91.07378359075611
chr6,cg09352310,32862445,cg05330691,32862462,17,0.8565644708866448,14.56159600507296,19.846725585527736
chr6,cg09352310,32862445,cg03068458,32862517,72,0.9245708346444385,66.56910009439957,77.87396844254663
chr6,cg09352310,32862445,cg00723569,32862519,74,0.9268795917790078,68.58908979164657,79.837770360191
chr6,cg09352310,32862445,cg25489467,32862532,87,0.930325456435139,80.9383147098571,93.51566099606727
chr6,cg05330691,32862462,cg03068458,32862517,55,0.8522591622515329,46.87425392383431,64.53436048102876
chr6,cg05330691,32862462,cg00723569,32862519,57,0.841505779892758,47.9658294538872,67.7357201364251
chr6,cg05330691,32862462,cg25489467,32862532,70,0.8486142310983057,59.4029961768814,82.48742176925738
chr6,cg03068458,32862517,cg00723569,32862519,2,0.9526568167830782,1.9053136335661565,2.0993918951355215
chr6,cg03068458,32862517,cg25489467,32862532,15,0.8980689968310098,13.471034952465148,16.702502873309363
chr6,cg00723569,32862519,cg25489467,32862532,13,0.9031265166190836,11.740644716048086,14.394439495217565
chr6,cg20978247,32905085,cg19268453,32905114,29,0.2463775778361107,7.14494975724721,117.70551628399673
chr6,cg10310595,32908567,cg16236263,32908605,38,0.938408816635803,35.65953503216051,40.49407819529026
chr6,cg10310595,32908567,cg00575744,32908642,75,0.919816697740844,68.9862523305633,81.53798488786627
chr6,cg16236263,32908605,cg00575744,32908642,37,0.902031162335048,33.37515300639677,41.01853854385667
chr6,cg00575744,32908642,cg12840248,32908718,76,0.8543610136160671,64.9314370348211,88.9553699066059
chr6,cg12840248,32908718,cg25247351,32908794,76,0.6180797349286395,46.97405985457661,122.96148167481108
chr6,cg10714284,32908901,cg16300030,32908980,79,0.9377537566412552,74.08254677465916,84.24386406400934
chr6,cg16300030,32908980,cg20392842,32909003,23,0.9424698319936275,21.676806135853433,24.403964158033137
chr6,cg14833385,32921142,cg09146459,32921200,58,0.8136119263053084,47.18949172570789,71.287057287107
chr6,cg14833385,32921142,cg17940902,32921233,91,0.598396319526087,54.45406507687392,152.07312784288084
chr6,cg09146459,32921200,cg17940902,32921233,33,0.4974654909535836,16.41636120146826,66.33625970063336
chr6,cg07148032,32935354,cg18098714,32935404,50,0.883258104870137,44.16290524350685,56.608594616124535
chr6,cg14306264,32935789,cg07820696,32935843,54,0.8841498322011088,47.74409093885987,61.07562093357629
chr6,cg14306264,32935789,cg03532223,32935858,69,0.8039347315796135,55.47149647899333,85.82786299632204
chr6,cg07820696,32935843,cg03532223,32935858,15,0.7979435167871316,11.969152751806973,18.798323044714415
chr6,cg16517114,32937355,cg01872295,32937388,33,-0.0893057021400959,-2.9470881706231644,-369.51727839541695
chr6,cg01872295,32937388,cg23028220,32937457,69,0.8592967326471086,59.29147455265049,80.29822223045336
chr6,cg07203873,32937586,cg02387583,32937621,35,0.9173193737433216,32.10617808101625,38.15465038874615
chr6,cg10955421,32939665,cg19713209,32939729,64,0.8795924279214072,56.29391538697006,72.76097197794259
chr6,cg19713209,32939729,cg05600758,32939783,54,0.909356174220064,49.10523340788345,59.38267263244205
chr6,cg19713209,32939729,cg22492326,32939814,85,-0.1586038050185891,-13.481323426580072,-535.9266127949302
chr6,cg05600758,32939783,cg22492326,32939814,31,-0.1353168352556165,-4.194821892924112,-229.09196731833342
chr6,cg21580173,32940045,cg23303585,32940054,9,-0.1059916950780806,-0.9539252557027253,-84.91231311443785
chr6,cg20868028,32940212,cg10919398,32940274,62,0.7525858306925965,46.66032150294099,82.38262995589763
chr6,cg10919398,32940274,cg08228316,32940322,48,0.743068699690428,35.667297585140545,64.59698816542456
chr6,cg10919398,32940274,cg01540301,32940371,97,0.0746924966571726,7.245172175745743,1298.6578885589472
chr6,cg08228316,32940322,cg01540301,32940371,49,-0.2094006519412317,-10.260631945120354,-234.00118168568
chr6,cg08228316,32940322,cg06933031,32940391,69,-0.0444360309847072,-3.066086137944797,-1552.793948310698
chr6,cg01540301,32940371,cg06933031,32940391,20,0.2522990416876451,5.045980833752902,79.27101056832664
chr6,cg01540301,32940371,cg02888917,32940425,54,-0.2012455137199147,-10.867257740875393,-268.32896297581567
chr6,cg06933031,32940391,cg02888917,32940425,34,-0.105841247879947,-3.5986024279181983,-321.2358195036147
chr6,cg01131076,32940655,cg23064836,32940658,3,0.9446712246245288,2.8340136738735864,3.1757080366160055
chr6,cg16416715,32942358,cg26264318,32942400,42,0.8996734056909665,37.786283039020596,46.6836073338671
chr6,cg26264318,32942400,cg26953232,32942494,94,0.8767934431358027,82.41858365476546,107.20883092352318
chr6,cg26953232,32942494,cg24275356,32942541,47,0.8570397011190495,40.28086595259533,54.839933247702994
chr6,cg27395200,32942710,cg07275218,32942714,4,0.910563467923239,3.642253871692956,4.392884341300197
chr6,cg15226766,32944477,cg11936639,32944495,18,0.660440799932215,11.887934398779871,27.25452455670129
chr6,cg00482994,32945234,cg10770652,32945243,9,0.7083219967458958,6.374897970713063,12.706085708684647
chr6,cg00482994,32945234,cg11600186,32945273,39,0.6195753231718348,24.16343760370156,62.94634169796273
chr6,cg00482994,32945234,cg16933813,32945317,83,0.5982681181545155,49.656253806824786,138.73378420369625
chr6,cg10770652,32945243,cg11600186,32945273,30,0.3392785149578647,10.17835544873594,88.42292888403419
chr6,cg10770652,32945243,cg16933813,32945317,74,0.8630174416210272,63.863290679956016,85.74565985712172
chr6,cg10770652,32945243,cg04166913,32945336,93,0.8521941874804309,79.25405943568006,109.1300567009976
chr6,cg11600186,32945273,cg16933813,32945317,44,0.2898313651097601,12.752580064829445,151.81241679394174
chr6,cg11600186,32945273,cg04166913,32945336,63,0.1087652736042675,6.852212237068853,579.2289938902718
chr6,cg16933813,32945317,cg04166913,32945336,19,0.7809792360924956,14.838605485757418,24.328431694373148
chr6,cg12110846,32947695,cg09566131,32947792,97,0.1758679280272217,17.059189018640506,551.5502518741556
chr6,cg09566131,32947792,cg21240472,32947864,72,0.4549979840612594,32.759854852410676,158.24245935627303
chr6,cg21240472,32947864,cg02462443,32947897,33,0.56668304886182,18.700540612440058,58.233610598164766
chr6,cg23266063,32948330,cg15598276,32948343,13,0.5057282934078463,6.574467814302002,25.70550267694061
chr6,cg23266063,32948330,cg22088127,32948406,76,0.4756054593970122,36.14601491417293,159.79631540890054
chr6,cg15598276,32948343,cg22088127,32948406,63,0.5594002445211768,35.242215404834134,112.62061577024402
chr6,cg22088127,32948406,cg15586654,32948458,52,0.5100825255589917,26.52429132906757,101.94428821691939
chr6,cg07699648,32974479,cg06788504,32974517,38,0.2879128266398171,10.94068741231305,131.9843941775422
chr6,cg02115397,32975850,cg10620866,32975875,25,0.3454517856441464,8.63629464110366,72.3689992031269
chr6,cg27213800,32976858,cg15630950,32976897,39,0.9073852191865142,35.38802354827405,42.980642813384314
chr6,cg01720176,32978281,cg06504039,32978379,98,0.7174256588753831,70.30771456978755,136.59951911062413
chr6,cg15575880,33041218,cg20907136,33041221,3,0.9196019813683332,2.7588059441049992,3.2622809223791718
chr6,cg15575880,33041218,cg01804934,33041229,11,0.7937999231993773,8.731799155193151,13.85739615048709
chr6,cg15575880,33041218,cg24287218,33041268,50,0.8223408496046575,41.117042480232875,60.802038502693414
chr6,cg20907136,33041221,cg01804934,33041229,8,0.8412958471469968,6.730366777175974,9.50914000958118
chr6,cg20907136,33041221,cg24287218,33041268,47,0.8537691033929566,40.12714785946896,55.05001271797924
chr6,cg01804934,33041229,cg24287218,33041268,39,0.9098126068124228,35.48269166568449,42.86597009975338
chr6,cg24287218,33041268,cg09321817,33041343,75,0.9388541150915082,70.41405863186311,79.88461550566875
chr6,cg09321817,33041343,cg13031167,33041406,63,0.8521502798780493,53.685467632317106,73.93062173143439
chr6,cg19404567,33049494,cg14428733,33049505,11,0.3177427201838438,3.495169922022282,34.61920384402662
chr6,cg10619129,33085755,cg17877920,33085800,45,0.6407681333042428,28.834565998690923,70.22821151849256
chr6,cg03978169,33091357,cg24938100,33091407,50,0.479041756903323,23.95208784516615,104.37503470097423
chr6,cg15737123,33091567,cg19710814,33091596,29,0.6270661933307282,18.18491960659112,46.2471112434932
chr6,cg11715943,33091841,cg13705753,33091912,71,-0.1675555950027732,-11.896447245196898,-423.7399532902789
chr6,cg04672506,33117384,cg25024035,33117437,53,0.8720132429183919,46.21670187467477,60.77889347485523
chr6,cg22209918,33128903,cg07715777,33128963,60,0.8934014718866031,53.604088313196186,67.1590565810212
chr6,cg07715777,33128963,cg09347430,33129017,54,0.8693462130388262,46.944695504096615,62.11564413588616
chr6,cg07715777,33128963,cg04804814,33129024,61,0.892269988062957,54.42846927184038,68.36495771019472
chr6,cg07715777,33128963,cg21632964,33129033,70,0.7965320126197731,55.75724088338412,87.88096258651528
chr6,cg07715777,33128963,cg05146888,33129060,97,0.9140300645411068,88.66091626048735,106.12342390367577
chr6,cg09347430,33129017,cg04804814,33129024,7,0.8824466016579172,6.177126211605421,7.932491310917381
chr6,cg09347430,33129017,cg21632964,33129033,16,0.8930727371795185,14.289163794872296,17.915673980297314
chr6,cg09347430,33129017,cg05146888,33129060,43,0.9017546917397218,38.77545174480804,47.68480873333933
